goodreads_book_id,tag_id,count
4799,236,92
4799,2312,71
4799,923,68
4799,251,61
4799,1659,44
4799,2271,33
4799,1642,33
4799,254,33
4799,2335,32
4799,3389,30
4799,2287,29
4799,2104,28
4799,3371,26
4799,2294,25
4799,261,25
4799,430,25
4799,248,24
4799,3392,21
4799,272,16
4799,4985,14
4806,4605,339
4806,3389,33
4806,4594,28
4806,3371,23
4806,4949,22
4806,3392,21
4806,3288,20
4806,392,17
4806,4615,14
4806,4561,13
4806,4587,11
4806,1416,10
4806,1642,9
4806,4985,9
4806,487,9
4813,3216,29
4813,1416,24
4813,2305,12
4813,3230,10
4813,341,7
4813,4949,6
4813,1691,5
4813,3389,5
4813,2271,5
4813,941,5
4813,3218,5
4813,3392,4
4813,603,3
4813,3379,3
4813,1746,3
4813,2705,3
4813,2450,3
4813,4915,3
4813,322,3
4820,2305,244
4820,3392,42
4820,3371,42
4820,3389,39
4820,4949,34
4820,2277,33
4820,2271,27
4820,362,24
4820,3379,22
4820,1416,20
4820,3358,15
4820,3377,14
4820,1691,13
4820,4605,11
4820,344,11
4820,1668,10
4820,1669,8
4820,617,8
4820,1642,7
4820,2335,6
4830,3389,15
4830,3216,14
4830,1416,11
4830,3392,9
4830,3371,9
4830,4949,7
4830,615,6
4830,3377,6
4830,617,5
4830,941,4
4830,4976,4
4830,2104,3
4830,3218,3
4835,487,14
4835,4985,8
4835,1642,6
4835,1416,6
4835,3271,5
4835,831,5
4835,1265,5
4835,1691,4
4835,3389,4
4835,2106,4
4835,3553,4
4835,205,4
4835,215,4
4865,3389,137
4865,3392,105
4865,3358,82
4865,3371,70
4865,134,49
4865,3379,39
4865,1416,39
4865,2277,38
4865,3377,36
4865,4949,29
4865,1714,27
4866,3392,26
4866,3389,18
4866,3371,15
4866,2277,11
4866,134,11
4866,3379,9
4866,1416,9
4866,4767,9
4866,3358,8
4866,3377,8
4866,1714,7
4887,1416,7
4887,1499,4
4894,1642,39
4894,3389,36
4894,3392,32
4894,3379,22
4894,3371,20
4894,134,18
4894,4949,17
4898,3389,14
4898,3358,13
4898,4670,13
4898,3392,11
4898,3377,6
4898,1416,6
4898,4671,6
4898,3371,5
4898,1618,4
4898,134,3
4900,1746,809
4900,1691,318
4900,240,294
4900,509,262
4900,236,187
4900,3389,180
4900,1642,148
4900,3392,133
4900,1659,113
4900,3371,107
4900,1416,104
4900,251,103
4900,3358,102
4900,2759,77
4900,4949,75
4900,923,72
4900,1137,68
4909,4605,236
4909,3611,110
4909,4615,67
4909,4594,33
4909,3371,32
4909,4949,32
4909,3392,26
4909,3389,25
4909,1642,25
4909,617,21
4909,3616,18
4909,4611,18
4909,4600,14
4909,3596,13
4909,4568,12
4909,3377,11
4909,1416,11
4909,4596,11
4909,1668,11
4909,3379,10
4909,4561,10
4909,2277,9
4909,1669,9
4909,3608,8
4909,2271,7
4909,3358,7
4909,3614,7
4909,4607,7
4909,2313,6
4909,941,6
4909,4587,6
4909,3605,6
4909,3297,5
4912,4605,388
4912,3611,162
4912,4615,100
4912,4594,65
4912,1642,32
4912,4611,25
4912,3616,23
4912,3596,23
4912,4600,19
4912,3389,18
4912,3371,18
4912,4949,18
4912,923,17
4912,4561,14
4912,4587,14
4912,3608,14
4912,3379,13
4912,4568,13
4912,4607,13
4912,3392,12
4912,2271,12
4912,4596,12
4912,2277,11
4912,3605,11
4912,597,11
4912,3377,10
4912,2104,9
4912,2313,9
4912,3358,9
4912,4637,9
4912,1668,9
4912,3614,8
4912,4634,7
4921,1691,83
4921,3392,63
4921,4949,60
4921,3389,59
4921,3371,51
4921,1416,36
4921,4021,27
4921,1642,22
4921,3358,22
4921,3379,22
4921,3377,18
4921,1659,16
4921,4837,11
4929,240,274
4929,3216,184
4929,4949,163
4929,236,161
4929,3218,147
4929,3389,115
4929,3232,107
4929,251,100
4929,1642,82
4929,941,80
4929,3392,74
4929,1659,68
4929,1416,66
4929,3371,64
4929,2104,58
4929,603,54
4929,248,50
4929,3231,50
4929,254,44
4934,509,287
4934,240,193
4934,236,127
4934,1416,126
4934,4949,84
4934,3389,70
4934,251,68
4934,2104,67
4934,1659,65
4934,3392,63
4934,1642,57
4934,3371,54
4934,254,46
4934,371,45
4934,3358,39
4948,2580,365
4948,4829,115
4948,3742,67
4948,3739,52
4948,4828,45
4948,4189,31
4950,4949,18
4950,3216,18
4950,3371,11
4950,2356,11
4950,1691,9
4950,1416,7
4950,3218,7
4950,3870,6
4950,1659,5
4950,2580,4
4950,617,4
4950,3389,3
4950,3392,3
4950,4985,3
4950,3232,3
4950,2355,3
4950,1076,2
4952,1416,46
4952,3389,42
4952,3371,41
4952,3392,39
4952,1659,37
4952,4615,35
4952,4587,35
4952,4985,29
4952,1750,29
4952,3611,28
4952,2104,26
4952,4959,22
4952,3358,21
4952,4594,21
4952,3576,17
4952,1526,17
4952,2450,16
4952,477,16
4952,4611,14
4952,4568,13
4952,1128,12
4952,3379,12
4952,4561,12
4952,1746,12
4952,1774,12
4952,2928,12
4952,1753,11
4953,4605,282
4953,4949,183
4953,1416,179
4953,4615,132
4953,3611,91
4953,2277,82
4953,1642,68
4953,2104,57
4953,3389,56
4953,1659,53
4953,2313,43
4953,4594,40
4953,3392,39
4953,3616,33
4953,3371,29
4953,4600,29
4953,4568,29
4953,2224,29
4953,206,28
4953,4561,27
4953,941,23
4953,3605,23
4953,4607,23
4953,4587,22
4953,2312,21
4954,2277,28
4954,1416,27
4954,4949,23
4954,1659,20
4954,2313,14
4954,2104,13
4954,1642,11
4954,603,11
4954,1691,9
4954,941,9
4954,1746,9
4954,611,8
4954,4173,8
4954,1014,8
4954,609,7
4954,2338,7
4954,2271,6
4954,4282,6
4954,3371,5
4955,2277,19
4955,1416,9
4955,941,7
4955,603,7
4955,1659,7
4955,2271,6
4955,615,5
4955,1642,5
4955,2687,5
4955,2313,4
4955,2312,4
4955,4949,4
4955,3392,3
4955,611,3
4955,2335,3
4955,3358,3
4955,617,3
4955,855,2
4965,4949,614
4965,1642,120
4965,1659,120
4965,3389,106
4965,3371,92
4965,4985,84
4965,362,74
4965,3392,66
4965,4959,61
4965,3379,37
4965,3377,37
4965,3465,37
4965,1416,35
4965,4968,33
4965,3358,26
4965,2104,24
4965,3963,21
4965,344,19
4965,363,19
4965,3467,16
4978,1691,135
4978,3389,122
4978,3392,84
4978,3371,63
4978,3358,47
4978,1642,41
4978,3379,29
4978,1659,29
4978,3377,26
4978,2277,25
4978,2104,23
4978,2768,19
4979,4605,111
4979,2277,61
4979,4615,41
4979,3611,30
4979,2313,28
4979,2271,18
4979,941,16
4979,3389,15
4979,4594,15
4979,3371,13
4979,1642,13
4979,617,12
4979,2104,11
4979,3392,11
4979,2312,9
4979,4949,9
4979,603,8
4979,615,7
4979,2335,7
4979,923,7
4979,1659,7
4979,4561,6
4980,240,179
4980,2313,110
4980,236,94
4980,4949,92
4980,923,83
4980,3389,81
4980,3392,81
4980,1659,67
4980,2312,65
4980,251,60
4980,1642,57
4980,3371,52
4980,2104,44
4980,461,43
4980,1416,35
4980,3358,34
4980,2271,32
4980,254,29
4980,3379,22
4980,261,22
4981,2277,494
4981,240,404
4981,2313,369
4981,4949,341
4981,1642,325
4981,923,283
4981,1659,276
4981,3389,257
4981,236,228
4981,3885,216
4981,2104,192
4981,3392,188
4981,2312,188
4981,251,154
4981,3371,145
4981,1416,130
4981,2056,112
4981,450,104
4981,3358,102
4982,2277,99
4982,4949,65
4982,923,64
4982,2313,49
4982,2312,27
4982,442,27
4982,1642,26
4982,3389,25
4982,1659,25
4982,1416,19
4982,3392,17
4982,2056,16
4982,2104,14
4982,1691,13
4983,2277,3
4983,240,3
4983,2104,2
4983,3389,2
4983,2312,2
4983,1659,2
4983,2768,2
4983,2107,2
4983,1619,2
4983,1028,2
4983,3299,1
4983,1217,1
4983,3241,1
4983,921,1
4983,2708,1
4983,4216,1
4983,2278,1
4984,2277,21
4984,3392,8
4984,3389,6
4984,2313,6
4984,923,6
4984,1642,5
4984,2690,5
4984,2312,4
4984,1659,4
4984,3371,3
4984,3297,3
4984,2156,3
4984,4605,2
4984,597,2
4984,3540,2
4984,1395,2
4985,2277,55
4985,2690,31
4985,923,30
4985,2313,26
4985,1642,21
4985,3392,19
4985,4949,19
4985,2312,17
4985,2104,15
4985,1659,15
4985,450,14
4985,2687,12
4985,3389,11
4985,1416,11
4985,3371,9
4986,2277,23
4986,1659,12
4986,2313,10
4986,1642,9
4986,923,8
4986,3371,7
4986,487,7
4986,3392,5
4986,605,4
4986,2104,3
4986,3389,3
4986,783,3
4986,2690,3
4986,4949,3
4986,617,3
4986,485,3
4986,933,3
4987,2277,39
4987,923,24
4987,2313,23
4987,461,11
4987,2271,8
4987,2312,6
4987,1416,6
4987,469,6
4987,2104,4
4987,1659,4
4987,920,4
4987,4693,3
4989,4985,128
4989,4949,97
4989,4968,95
4989,3392,84
4989,1416,77
4989,4427,34
4989,4967,31
4989,923,30
4989,3377,30
4989,2277,27
4989,3358,26
4989,2100,26
4989,4958,25
4989,617,25
4989,1128,24
4989,1645,23
5015,240,224
5015,236,123
5015,4949,113
5015,251,102
5015,1659,51
5015,248,48
5015,1416,47
5015,4985,39
5015,941,36
5015,1642,30
5015,3392,27
5015,261,27
5015,254,27
5015,3389,26
5015,615,26
5015,603,23
5015,272,23
5015,3371,22
5015,1248,21
5015,3379,14
5015,271,12
5015,267,12
5015,252,11
5015,4968,10
5038,1691,39
5038,1642,31
5038,3371,22
5038,3389,19
5038,3392,16
5038,3358,16
5038,2358,16
5038,3379,9
5038,1654,8
5038,1659,7
5038,1540,7
5043,4949,416
5043,3389,271
5043,1642,238
5043,3392,215
5043,1416,214
5043,1659,179
5043,3371,169
5043,2104,160
5043,2867,158
5043,3358,148
5043,307,88
5043,3379,85
5043,1691,84
5043,3377,81
5043,4021,64
5043,4959,54
5043,923,51
5052,1691,17
5052,3371,13
5052,3389,11
5052,1540,11
5052,3392,10
5052,3379,7
5052,1542,6
5052,2359,6
5052,1642,4
5052,3358,4
5052,3377,4
5052,1659,4
5052,4461,3
5052,2071,3
5052,1708,3
5052,2156,3
5053,1691,16
5053,407,12
5053,1642,9
5053,1659,8
5053,923,7
5053,1540,6
5053,3392,5
5053,3371,4
5053,2872,4
5053,1128,3
5055,1691,33
5055,3371,15
5055,3358,15
5055,3392,12
5055,1540,11
5055,3659,11
5055,3389,7
5055,1659,7
5055,3379,5
5055,3377,4
5055,1554,4
5055,3665,4
5055,1542,3
5055,2277,3
5055,1416,3
5055,4461,3
5055,855,3
5062,1691,25
5062,426,14
5062,3389,13
5062,427,12
5062,3379,11
5062,1659,11
5062,3371,10
5062,4949,10
5062,1540,10
5062,1542,9
5062,3377,6
5062,3392,5
5062,923,5
5062,4461,5
5064,3389,149
5064,3371,117
5064,3392,115
5064,3358,95
5064,1642,76
5064,2867,62
5064,3379,59
5064,4949,53
5064,1659,50
5064,3377,46
5064,327,43
5064,2104,41
5064,1416,41
5064,1691,34
5064,4680,22
5068,4949,20
5068,4985,9
5068,3677,9
5068,1416,6
5068,1659,5
5068,3392,4
5068,3679,4
5068,930,4
5068,3389,3
5068,923,3
5068,3358,3
5068,199,3
5068,4461,2
5068,933,2
5068,892,2
5068,2225,2
5084,4605,129
5084,3371,76
5084,4949,71
5084,3611,49
5084,4615,34
5084,3392,33
5084,4561,32
5084,1416,31
5084,4985,30
5084,3389,28
5084,3379,28
5084,3377,25
5084,4634,22
5084,3616,20
5084,4594,14
5084,4968,14
5084,1669,14
5084,3358,12
5084,923,11
5084,617,11
5084,1642,10
5084,3596,10
5084,3614,9
5084,4568,9
5084,893,9
5091,1691,131
5091,3389,101
5091,3392,75
5091,3371,56
5091,3358,44
5091,1642,42
5091,2104,29
5091,3379,28
5091,1659,27
5091,3377,25
5091,2277,20
5091,2768,18
5093,1691,135
5093,3389,100
5093,3392,76
5093,3371,59
5093,3358,44
5093,1642,42
5093,3379,30
5093,2277,28
5093,1659,25
5093,3377,23
5093,2450,19
5094,1691,227
5094,3389,184
5094,3392,141
5094,3371,85
5094,1642,83
5094,2277,66
5094,3358,59
5094,1659,44
5094,2104,42
5094,3379,41
5094,2768,34
5094,3377,30
5094,2313,28
5096,1691,183
5096,3389,130
5096,3392,107
5096,3371,64
5096,1642,52
5096,2277,48
5096,3358,46
5096,2104,42
5096,3379,32
5096,1659,30
5096,3377,28
5096,2768,25
5096,2450,24
5107,2277,863
5107,2313,844
5107,240,563
5107,4949,511
5107,923,472
5107,2104,414
5107,2312,350
5107,1642,348
5107,236,345
5107,3885,344
5107,1659,317
5107,251,240
5107,4514,212
5107,1416,205
5107,2287,177
5107,442,155
5107,2271,138
5113,2277,215
5113,240,215
5113,2313,150
5113,236,131
5113,923,119
5113,4949,93
5113,2312,89
5113,1659,78
5113,1642,77
5113,2104,75
5113,251,71
5113,2335,35
5113,248,35
5113,254,33
5113,1416,32
5113,2271,31
5113,450,31
5113,261,26
5113,442,24
5114,2277,97
5114,2313,47
5114,923,37
5114,2312,32
5114,1642,17
5114,1659,17
5114,2104,15
5114,2335,15
5114,2294,10
5114,450,9
5114,442,8
5114,2271,7
5128,923,20
5128,1963,19
5128,4605,13
5128,442,9
5128,2938,9
5128,1416,6
5128,4461,5
5128,2067,5
5128,4088,5
5129,240,497
5129,1642,406
5129,4949,369
5129,923,325
5129,3885,293
5129,1659,286
5129,3389,277
5129,236,265
5129,3392,249
5129,251,170
5129,3371,164
5129,2104,162
5129,1963,135
5129,1416,128
5129,420,113
5130,1416,28
5130,4949,26
5130,923,22
5130,1963,19
5130,450,11
5130,4461,8
5139,1642,290
5139,1659,219
5139,3389,85
5139,4949,78
5139,3392,77
5139,4076,77
5139,617,68
5139,3371,61
5139,2277,57
5139,1416,46
5139,609,29
5139,1010,27
5148,2277,103
5148,2313,92
5148,4834,85
5148,1642,78
5148,4949,75
5148,3885,75
5148,923,74
5148,1659,69
5148,2312,66
5148,2104,57
5148,4514,49
5148,442,33
5148,3371,27
5148,1619,27
5148,3271,23
5157,1659,36
5157,4949,30
5157,1499,29
5157,1642,25
5157,2637,18
5157,3389,12
5157,3371,11
5157,500,8
5157,487,7
5157,923,6
5157,4959,6
5157,4968,6
5157,503,6
5157,615,5
5157,2277,5
5157,611,5
5157,1645,5
5157,1078,4
5157,2071,4
5158,4949,23
5158,1659,19
5158,1642,14
5158,2312,7
5158,4985,6
5158,2277,5
5158,500,5
5158,3371,4
5158,605,4
5158,2326,4
5158,615,3
5158,611,3
5158,923,3
5158,617,3
5158,503,3
5158,3389,2
5158,805,2
5158,4968,2
5158,487,2
5158,3297,2
5158,829,2
5158,2156,2
5158,3970,2
5159,2039,64
5159,4949,38
5159,1659,28
5159,1642,25
5159,500,10
5159,1499,9
5159,1416,7
5159,4959,7
5159,1684,7
5159,3392,6
5159,2277,6
5159,2313,6
5159,4968,6
5159,2156,6
5159,3371,5
5159,597,5
5159,503,5
5159,499,5
5160,4605,126
5160,3611,58
5160,1753,35
5160,4615,21
5160,4594,15
5160,2277,10
5160,4949,10
5160,4611,10
5160,1762,8
5160,2515,7
5160,3616,6
5160,3596,6
5160,4561,6
5160,3614,6
5160,4600,6
5160,3608,6
5160,1754,6
5160,2271,5
5160,2312,5
5160,4685,5
5160,1750,5
5160,829,5
5160,2313,4
5160,4737,4
5160,1761,4
5160,4718,4
5160,781,4
5160,4607,4
5160,1746,4
5160,2158,4
5160,473,3
5161,4949,54
5161,1659,46
5161,1642,31
5161,499,12
5161,3371,7
5161,4985,7
5161,2158,7
5161,1645,6
5161,1444,6
5161,2104,5
5161,3392,5
5161,1416,5
5161,4968,5
5161,487,5
5161,4915,5
5161,503,5
5161,2156,5
5166,4949,330
5166,1659,87
5166,1642,65
5166,4959,36
5166,4968,28
5166,3371,19
5166,1416,15
5166,503,14
5166,4650,14
5166,4876,13
5166,2104,12
5166,3389,11
5166,4985,10
5166,4967,9
5166,617,9
5166,4915,9
5167,4949,117
5167,1753,68
5167,1642,26
5167,1659,18
5167,4959,18
5167,1761,13
5167,3371,11
5167,2277,11
5167,4985,11
5167,1759,11
5167,3358,9
5167,2305,9
5167,4968,9
5167,1762,9
5167,2104,8
5167,3389,8
5167,4605,8
5167,509,8
5167,605,8
5167,3392,7
5167,2271,7
5167,2326,7
5167,4615,6
5167,1416,6
5167,4708,6
5167,4971,6
5167,608,6
5167,1758,6
5167,4970,5
5168,1659,157
5168,1642,117
5168,4949,112
5168,2104,31
5168,4541,29
5168,597,21
5168,503,19
5168,2277,15
5168,1128,14
5168,4985,14
5168,1645,14
5168,2158,14
5168,2335,13
5168,4959,13
5168,4968,13
5171,4949,214
5171,1659,45
5171,1642,36
5171,4959,29
5171,4985,15
5171,4968,12
5171,597,11
5171,605,11
5171,3389,8
5171,2104,7
5171,1416,7
5171,3371,6
5171,3358,6
5174,4949,116
5174,240,74
5174,1659,42
5174,236,41
5174,1642,30
5174,261,27
5174,251,22
5174,248,19
5174,4959,19
5174,2104,18
5174,272,18
5174,1416,16
5174,254,13
5174,617,13
5174,4968,12
5174,608,12
5174,3371,11
5174,923,11
5174,3389,9
5175,1753,45
5175,4949,28
5175,1762,15
5175,1758,13
5175,1642,12
5175,1659,11
5175,1754,8
5175,611,7
5175,1761,7
5175,2104,5
5175,4985,5
5175,500,5
5175,1877,5
5175,2277,4
5175,4718,4
5175,4971,4
5175,4959,4
5175,4968,4
5175,608,4
5175,2158,4
5175,605,4
5175,829,4
5175,3392,3
5175,4685,3
5175,4975,3
5175,617,3
5175,503,3
5175,4705,3
5175,4701,3
5176,4949,67
5176,1659,26
5176,1642,16
5176,597,13
5176,4985,12
5176,605,10
5176,4971,8
5176,4959,7
5176,617,7
5176,3392,6
5176,1416,6
5176,615,5
5176,4968,4
5176,487,4
5176,3379,3
5176,1318,3
5179,4949,14
5179,1659,10
5179,1416,9
5179,1642,7
5179,3358,5
5179,2326,5
5179,2277,4
5179,605,4
5179,442,3
5179,1753,3
5179,4971,3
5179,4915,3
5179,2271,2
5179,617,2
5179,2071,2
5180,4949,37
5180,1659,35
5180,1642,17
5180,4985,6
5180,499,6
5180,2104,5
5180,3371,5
5180,2277,5
5180,3377,5
5180,4915,5
5180,605,4
5180,500,4
5180,3392,3
5180,1645,3
5180,829,3
5181,4949,30
5181,1659,14
5181,503,10
5181,1642,7
5181,4968,6
5181,4915,6
5181,1416,5
5181,597,5
5181,3371,4
5181,2277,4
5181,4985,4
5181,4967,4
5181,4971,3
5181,829,2
5182,4949,12
5182,1642,11
5182,1416,11
5182,1659,9
5182,2158,4
5182,2277,3
5182,3297,3
5182,4915,3
5182,503,3
5182,615,2
5182,487,2
5186,4949,40
5186,1753,39
5186,2224,32
5186,1659,29
5186,206,27
5186,1642,20
5186,199,15
5186,923,11
5186,3579,11
5186,2241,11
5186,2928,9
5186,204,9
5186,2242,8
5186,3392,7
5186,205,7
5186,3371,6
5186,3358,6
5186,1499,6
5186,2226,6
5186,2244,6
5186,2225,6
5186,829,5
5187,4949,41
5187,1659,32
5187,1642,18
5187,1416,10
5187,499,9
5187,2277,8
5187,4985,8
5187,2104,7
5187,3371,7
5187,3392,5
5187,2271,5
5187,4959,5
5187,617,5
5187,611,4
5187,4968,4
5187,473,4
5187,3676,4
5187,1499,4
5187,2158,4
5187,500,4
5190,4949,46
5190,1659,29
5190,1642,25
5190,3389,17
5190,3392,13
5190,3371,13
5190,605,10
5190,4290,10
5190,597,9
5190,2277,8
5190,3358,7
5190,608,7
5190,3379,6
5190,617,6
5190,615,5
5190,609,5
5190,3377,5
5190,4968,5
5190,4289,5
5190,1416,4
5190,4959,4
5190,829,4
5191,4949,172
5191,2608,111
5191,1659,77
5191,1642,48
5191,4959,25
5191,617,18
5191,597,14
5191,3389,13
5191,3371,13
5191,2277,13
5191,4968,12
5191,2158,12
5191,503,12
5191,4985,11
5191,4388,11
5191,1645,10
5191,3392,9
5191,611,9
5191,1416,9
5196,4949,71
5196,1659,40
5196,1642,24
5196,4556,20
5196,3389,19
5196,3371,19
5196,4558,17
5196,3358,11
5196,503,11
5196,597,9
5196,3392,8
5196,1416,8
5196,2104,7
5196,3379,7
5196,487,7
5196,4076,6
5196,747,5
5197,1753,135
5197,4949,113
5197,1659,55
5197,1642,47
5197,2313,29
5197,2277,28
5197,1761,28
5197,1762,23
5197,2312,21
5197,4985,21
5197,923,15
5197,3371,14
5197,1758,14
5197,3392,12
5197,1750,12
5197,2104,11
5197,1416,10
5197,2326,9
5198,1753,96
5198,2277,34
5198,1659,24
5198,1761,21
5198,1642,19
5198,2312,18
5198,2313,14
5198,4949,13
5198,1762,12
5198,923,11
5198,1758,10
5198,4685,9
5198,4718,7
5198,2271,6
5198,1416,6
5198,4680,6
5198,1750,6
5198,915,5
5203,4949,255
5203,1659,186
5203,1642,132
5203,2104,74
5203,1416,51
5203,4959,31
5203,2277,29
5203,2100,26
5203,4968,23
5203,3389,21
5203,3392,19
5203,4985,18
5203,1499,18
5203,1128,16
5204,4949,105
5204,1659,58
5204,1416,40
5204,1642,29
5204,2277,22
5204,4985,16
5204,605,16
5204,3392,15
5204,2313,15
5204,3371,12
5204,487,12
5204,2312,10
5204,2335,10
5204,4959,10
5204,2294,8
5204,923,8
5204,3379,8
5205,4949,69
5205,1659,33
5205,1642,20
5205,4985,13
5205,1416,12
5205,4959,8
5205,3392,7
5205,2277,7
5205,487,7
5205,597,6
5205,2104,5
5205,3371,5
5205,617,5
5205,3389,4
5205,783,4
5205,1078,4
5205,4968,4
5211,4949,273
5211,240,153
5211,236,84
5211,251,61
5211,2104,59
5211,1659,52
5211,1642,43
5211,1416,42
5211,254,38
5211,248,37
5211,4985,35
5211,923,33
5211,4959,30
5211,3389,28
5211,261,26
5211,4021,26
5211,1128,25
5211,2106,25
5211,3358,25
5211,3218,23
5211,205,23
5211,3371,22
5211,2928,22
5211,3392,21
5211,272,20
5246,240,200
5246,2313,155
5246,2277,143
5246,236,129
5246,2312,102
5246,4949,92
5246,251,79
5246,923,78
5246,1642,74
5246,1659,63
5246,3389,61
5246,3371,54
5246,3392,41
5246,254,40
5246,2287,40
5246,3358,26
5246,248,26
5246,405,23
5246,2104,22
5246,2271,21
5289,509,19
5289,2690,15
5289,3389,7
5289,932,7
5289,923,6
5289,2687,6
5289,3392,4
5289,1642,4
5296,509,82
5296,4949,26
5296,3389,17
5296,1642,17
5296,3392,13
5296,1659,13
5296,371,13
5296,3371,11
5296,1078,6
5297,509,664
5297,240,478
5297,4949,457
5297,1642,340
5297,236,284
5297,3389,233
5297,3392,227
5297,1659,225
5297,1416,195
5297,2104,187
5297,3371,162
5297,251,162
5297,3358,106
5306,4605,173
5306,2277,99
5306,4949,99
5306,4615,77
5306,2313,70
5306,1691,67
5306,3389,63
5306,2580,56
5306,3611,53
5306,3371,52
5306,2271,50
5306,3392,48
5306,923,42
5306,2335,36
5306,450,32
5306,1642,30
5306,2104,27
5306,3358,22
5306,3379,18
5306,4594,18
5306,2305,18
5306,3377,17
5306,760,14
5306,1416,13
5306,3616,13
5306,2287,13
5306,4568,12
5306,1128,11
5306,829,11
5308,2313,215
5308,2277,170
5308,923,96
5308,2312,95
5308,1642,84
5308,1659,75
5308,4949,55
5308,3389,40
5308,3371,35
5308,1691,31
5308,3392,29
5308,3271,29
5308,2287,29
5308,430,28
5308,1010,23
5326,509,373
5326,3389,360
5326,4949,358
5326,240,305
5326,3392,282
5326,3371,200
5326,1642,193
5326,3358,165
5326,236,164
5326,1659,149
5326,251,123
5326,3379,107
5326,2104,81
5326,3377,79
5326,254,74
5338,509,39
5338,4949,22
5338,2687,19
5338,240,16
5338,1642,15
5338,3491,13
5338,1690,13
5338,1659,12
5338,433,12
5338,372,11
5338,371,8
5344,509,184
5344,240,116
5344,236,69
5344,251,54
5344,3389,36
5344,3392,35
5344,308,35
5344,248,26
5344,261,25
5344,371,25
5344,1659,23
5344,1416,20
5344,1642,19
5344,254,18
5344,272,17
5344,522,17
5344,3371,16
5345,4605,59
5345,4949,51
5345,3371,46
5345,3389,44
5345,3392,32
5345,1642,25
5345,1416,25
5345,3358,21
5345,3379,19
5345,3377,19
5345,617,15
5345,444,12
5345,2450,11
5345,1659,10
5345,4594,10
5346,3371,37
5346,1642,37
5346,1659,37
5346,611,34
5346,3379,32
5346,3389,29
5346,3392,28
5346,2277,21
5346,3377,17
5346,615,15
5346,2326,12
5346,617,11
5346,3358,10
5346,1078,8
5347,1659,28
5347,1642,27
5347,3371,23
5347,3389,21
5347,3392,20
5347,609,19
5347,2450,19
5347,611,14
5347,3377,12
5347,2277,9
5347,615,8
5347,4949,7
5347,3379,6
5347,1416,5
5347,3358,4
5347,4757,4
5348,1691,45
5348,3389,28
5348,4949,23
5348,3392,20
5348,3379,19
5348,1642,18
5348,3371,15
5348,1659,12
5348,2450,12
5348,923,11
5348,503,11
5348,3358,10
5348,134,10
5348,597,10
5348,1078,9
5348,1416,9
5348,3377,8
5348,2277,7
5349,1659,58
5349,1642,53
5349,2277,25
5349,3371,20
5349,3389,19
5349,496,16
5349,3392,15
5349,1691,13
5349,3379,12
5349,1540,12
5350,1659,37
5350,3371,32
5350,1642,31
5350,3389,23
5350,499,23
5350,4553,20
5350,2794,20
5350,3392,18
5350,3379,16
5350,2277,15
5350,4949,9
5350,3377,8
5351,1659,43
5351,1642,37
5351,500,24
5351,3371,22
5351,2277,21
5351,3389,20
5351,3392,14
5351,4949,13
5351,1691,11
5351,3379,9
5351,1540,9
5351,4915,8
5352,1659,36
5352,3371,30
5352,608,29
5352,3389,27
5352,1642,27
5352,3392,22
5352,3379,17
5352,3377,16
5352,609,13
5352,2277,12
5352,3358,9
5352,1540,8
5352,134,8
5352,2071,8
5354,1642,39
5354,1659,32
5354,3389,26
5354,3371,26
5354,597,25
5354,3392,15
5354,3379,15
5354,2277,13
5354,605,13
5354,1691,10
5354,3358,10
5354,3377,9
5354,1416,8
5354,1540,8
5355,1659,44
5355,1642,37
5355,2277,22
5355,4894,20
5355,408,17
5355,494,14
5355,3371,11
5355,1540,11
5356,1642,37
5356,3371,32
5356,609,30
5356,1659,29
5356,3389,26
5356,3392,25
5356,3358,19
5356,3379,17
5356,611,16
5356,2277,15
5356,3377,12
5356,2071,9
5356,1540,8
5357,4949,247
5357,1659,70
5357,1642,67
5357,3389,39
5357,3392,39
5357,4959,30
5357,3371,28
5357,608,22
5357,605,22
5357,2277,21
5357,4968,21
5357,4985,20
5357,3377,17
5357,3379,16
5357,611,14
5357,781,11
5357,617,10
5357,615,9
5358,1659,117
5358,1642,111
5358,2277,57
5358,1540,43
5358,1691,31
5358,3392,31
5358,2158,23
5358,923,22
5358,3371,21
5358,1554,20
5358,2104,19
5358,1542,19
5358,3389,18
5358,1128,18
5359,1659,91
5359,1642,83
5359,2277,36
5359,3389,23
5359,1540,21
5359,1691,19
5359,3392,19
5359,3371,19
5359,492,18
5359,2158,17
5359,3341,17
5360,1659,67
5360,4949,66
5360,2907,51
5360,1642,50
5360,3389,31
5360,3379,25
5360,605,25
5360,3371,24
5360,2326,23
5360,608,20
5360,3392,16
5360,4959,14
5360,3956,13
5360,2277,12
5360,2104,11
5360,3358,10
5360,2158,10
5364,1642,367
5364,3389,361
5364,3392,292
5364,1691,267
5364,3358,227
5364,3371,209
5364,1659,190
5364,3379,118
5364,3377,102
5364,1416,102
5364,2104,84
5364,392,83
5364,1128,60
5364,783,47
5364,831,45
5367,1416,17
5367,1691,16
5367,2248,11
5367,2797,9
5367,2277,8
5367,1642,8
5367,2690,5
5368,362,31
5368,3885,14
5368,1659,12
5368,1642,10
5368,4949,9
5368,1416,7
5368,1691,6
5368,2104,6
5368,923,6
5368,430,4
5368,3883,4
5368,1128,3
5368,4699,3
5369,1691,70
5369,1542,27
5369,4300,26
5369,4301,22
